;x_1;x_2;y;theta_1;theta_2;theta_0
783;1.81;1.61;1.0;2.0409999999999995;2.0859999999999994;-2.0
784;1.73;0.872;1.0;2.0409999999999995;2.0859999999999994;-2.0
785;2.28;1.01;1.0;2.0409999999999995;2.0859999999999994;-2.0
786;2.84;1.75;1.0;2.0409999999999995;2.0859999999999994;-2.0
787;2.05;2.49;1.0;2.0409999999999995;2.0859999999999994;-2.0
788;2.64;0.429;1.0;2.0409999999999995;2.0859999999999994;-2.0
789;1.79;2.88;1.0;2.0409999999999995;2.0859999999999994;-2.0
790;0.302;2.39;1.0;2.0409999999999995;2.0859999999999994;-2.0
791;-0.256;0.977;1.0;1.7849999999999995;3.0629999999999993;-1.0
792;2.04;0.343;1.0;1.7849999999999995;3.0629999999999993;-1.0
793;1.01;0.528;1.0;1.7849999999999995;3.0629999999999993;-1.0
794;3.65;2.16;1.0;1.7849999999999995;3.0629999999999993;-1.0
795;2.57;1.78;1.0;1.7849999999999995;3.0629999999999993;-1.0
796;1.65;0.384;1.0;1.7849999999999995;3.0629999999999993;-1.0
797;1.71;1.24;1.0;1.7849999999999995;3.0629999999999993;-1.0
798;2.86;3.14;1.0;1.7849999999999995;3.0629999999999993;-1.0
799;3.47;2.85;1.0;1.7849999999999995;3.0629999999999993;-1.0
800;1.76;0.4;-1.0;0.024999999999999467;2.6629999999999994;-2.0
801;0.979;2.24;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
802;1.87;-0.977;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
803;0.95;-0.151;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
804;-0.103;0.411;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
805;0.144;1.45;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
806;0.761;0.122;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
807;0.444;0.334;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
808;1.49;-0.205;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
809;0.313;-0.854;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
810;-2.55;0.654;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
811;0.864;-0.742;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
812;2.27;-1.45;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
813;0.0458;-0.187;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
814;1.53;1.47;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
815;0.155;0.378;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
816;-0.8878;-1.9808;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
817;-0.348;0.156;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
818;1.23;1.2;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
819;-0.3873;-0.3023;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
820;-1.0486;-1.42;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
821;-1.71;1.95;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
822;-0.5097;-0.4381;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
823;-1.25;0.777;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
824;-1.6139;-0.2127;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
825;-0.895;0.387;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
826;-0.5108;-1.1806;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
827;-0.0282;0.428;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
828;0.0665;0.302;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
829;-0.6343;-0.3627;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
830;-0.6725;-0.3596;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
831;-0.8131;-1.7263;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
832;0.177;-0.402;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
833;-1.63;0.463;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
834;-0.907;0.0519;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
835;0.729;0.129;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
836;1.14;-1.23;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
837;0.402;-0.685;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
838;-0.8708;-0.5788;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
839;-0.312;0.0562;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
840;-1.17;0.901;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
841;0.466;-1.54;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
842;1.49;1.9;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
843;1.18;-0.18;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
844;-1.07;1.05;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
845;-0.403;1.22;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
846;0.208;0.977;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
847;0.356;0.707;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
848;0.0105;1.79;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
849;0.127;0.402;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
850;1.88;-1.35;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
851;-1.27;0.969;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
852;-1.17;1.94;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
853;-0.4136;-0.7475;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
854;1.92;1.48;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
855;1.87;0.906;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
856;-0.861;1.91;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
857;-0.268;0.802;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
858;0.947;-0.155;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
859;0.614;0.922;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
860;0.376;-1.1;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
861;0.298;1.33;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
862;-0.6946;-0.1496;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
863;-0.435;1.85;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
864;0.672;0.407;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
865;-0.77;0.539;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
866;-0.674;0.0318;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
867;-0.636;0.676;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
868;0.577;-0.208;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
869;0.396;-1.09;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
870;-1.49;0.439;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
871;0.167;0.635;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
872;2.38;0.944;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
873;-0.913;1.12;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
874;-1.3159;-0.4616;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
875;-0.0682;1.71;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
876;-0.7448;-0.8264;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
877;-0.0985;-0.6635;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
878;1.13;-1.08;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
879;-1.1475;-0.4378;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
880;-0.498;1.93;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
881;0.949;0.0876;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
882;-1.23;0.844;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
883;-1.0002;-1.5448;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
884;1.19;0.317;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
885;0.921;0.319;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
886;0.857;-0.651;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
887;-1.03;0.682;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
888;-0.8034;-0.6895;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
889;-0.456;0.0175;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
890;-0.354;-1.375;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
891;-0.6436;-2.2234;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
892;0.625;-1.6;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
893;-1.1;0.0522;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
894;-0.74;1.54;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
895;-1.29;0.267;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
896;-0.0393;-1.1681;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
897;0.523;-0.172;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
898;0.772;0.824;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
899;2.16;1.34;-1.0;-0.9540000000000005;0.42299999999999915;-3.0
900;1.63;1.76;1.0;0.6759999999999994;2.182999999999999;-2.0
901;3.1;2.66;1.0;0.6759999999999994;2.182999999999999;-2.0
902;2.64;0.383;1.0;0.6759999999999994;2.182999999999999;-2.0
903;1.98;1.26;1.0;0.6759999999999994;2.182999999999999;-2.0
904;2.28;1.9;1.0;0.6759999999999994;2.182999999999999;-2.0
905;2.91;2.32;1.0;0.6759999999999994;2.182999999999999;-2.0
906;2.79;1.53;1.0;0.6759999999999994;2.182999999999999;-2.0
907;1.06;1.59;1.0;0.6759999999999994;2.182999999999999;-2.0
908;1.98;2.38;1.0;0.6759999999999994;2.182999999999999;-2.0
909;4.26;1.96;1.0;0.6759999999999994;2.182999999999999;-2.0
910;1.04;1.65;1.0;0.6759999999999994;2.182999999999999;-2.0
911;1.54;2.48;1.0;0.6759999999999994;2.182999999999999;-2.0
912;0.459;2.06;1.0;0.6759999999999994;2.182999999999999;-2.0
913;2.16;2.23;1.0;0.6759999999999994;2.182999999999999;-2.0
914;1.4;1.76;1.0;0.6759999999999994;2.182999999999999;-2.0
915;0.576;1.51;1.0;0.6759999999999994;2.182999999999999;-2.0
916;1.46;2.42;1.0;0.6759999999999994;2.182999999999999;-2.0
917;0.844;2.78;1.0;0.6759999999999994;2.182999999999999;-2.0
918;3.49;-0.07;1.0;0.6759999999999994;2.182999999999999;-2.0
919;2.43;2.68;1.0;0.6759999999999994;2.182999999999999;-2.0
920;1.36;1.6;1.0;0.6759999999999994;2.182999999999999;-2.0
921;1.87;1.7;1.0;0.6759999999999994;2.182999999999999;-2.0
922;1.69;0.324;1.0;2.365999999999999;2.506999999999999;-1.0
923;3.15;3.08;1.0;2.365999999999999;2.506999999999999;-1.0
924;1.19;0.534;1.0;2.365999999999999;2.506999999999999;-1.0
925;2.52;1.42;1.0;2.365999999999999;2.506999999999999;-1.0
926;2.14;1.68;1.0;2.365999999999999;2.506999999999999;-1.0
927;2.69;2.69;1.0;2.365999999999999;2.506999999999999;-1.0
928;1.27;0.617;1.0;2.365999999999999;2.506999999999999;-1.0
929;0.417;2.61;1.0;2.365999999999999;2.506999999999999;-1.0
930;0.811;1.49;1.0;2.365999999999999;2.506999999999999;-1.0
931;1.4;1.95;1.0;2.365999999999999;2.506999999999999;-1.0
932;0.0637;2.19;1.0;2.365999999999999;2.506999999999999;-1.0
933;2.52;2.09;1.0;2.365999999999999;2.506999999999999;-1.0
934;1.69;2.1;1.0;2.365999999999999;2.506999999999999;-1.0
935;2.4;-0.773;1.0;2.365999999999999;2.506999999999999;-1.0
936;3.96;2.39;1.0;2.365999999999999;2.506999999999999;-1.0
937;1.35;1.61;1.0;2.365999999999999;2.506999999999999;-1.0
938;2.49;1.88;1.0;2.365999999999999;2.506999999999999;-1.0
939;-0.0307;4.06;1.0;2.365999999999999;2.506999999999999;-1.0
940;1.89;3.02;1.0;2.365999999999999;2.506999999999999;-1.0
941;1.31;3.54;1.0;2.365999999999999;2.506999999999999;-1.0
942;2.29;2.61;1.0;2.365999999999999;2.506999999999999;-1.0
943;0.955;3.21;1.0;2.365999999999999;2.506999999999999;-1.0
944;2.69;3.3;1.0;2.365999999999999;2.506999999999999;-1.0
945;1.37;1.52;1.0;2.365999999999999;2.506999999999999;-1.0
946;4.3;0.94;1.0;2.365999999999999;2.506999999999999;-1.0
947;1.86;3.14;1.0;2.365999999999999;2.506999999999999;-1.0
948;2.1;2.58;1.0;2.365999999999999;2.506999999999999;-1.0
949;1.6;2.37;1.0;2.365999999999999;2.506999999999999;-1.0
950;0.693;3.66;1.0;2.365999999999999;2.506999999999999;-1.0
951;1.88;1.32;1.0;2.365999999999999;2.506999999999999;-1.0
952;2.67;1.54;1.0;2.365999999999999;2.506999999999999;-1.0
953;0.666;0.653;1.0;2.365999999999999;2.506999999999999;-1.0
954;2.69;1.84;1.0;2.365999999999999;2.506999999999999;-1.0
955;1.87;3.08;1.0;2.365999999999999;2.506999999999999;-1.0
956;0.873;1.27;1.0;2.365999999999999;2.506999999999999;-1.0
957;1.62;2.09;1.0;2.365999999999999;2.506999999999999;-1.0
958;1.96;1.71;1.0;2.365999999999999;2.506999999999999;-1.0
959;1.94;1.89;1.0;2.365999999999999;2.506999999999999;-1.0
960;1.28;1.19;1.0;2.365999999999999;2.506999999999999;-1.0
961;2.27;1.11;1.0;2.365999999999999;2.506999999999999;-1.0
962;0.843;1.69;1.0;2.365999999999999;2.506999999999999;-1.0
963;1.84;4.26;1.0;2.365999999999999;2.506999999999999;-1.0
964;1.3;2.94;1.0;2.365999999999999;2.506999999999999;-1.0
965;2.75;0.811;1.0;2.365999999999999;2.506999999999999;-1.0
966;2.77;0.816;1.0;2.365999999999999;2.506999999999999;-1.0
967;-0.659;2.61;1.0;2.365999999999999;2.506999999999999;-1.0
968;0.244;2.45;1.0;2.365999999999999;2.506999999999999;-1.0
969;1.32;3.66;1.0;2.365999999999999;2.506999999999999;-1.0
970;3.07;1.55;1.0;2.365999999999999;2.506999999999999;-1.0
971;1.31;0.786;1.0;2.365999999999999;2.506999999999999;-1.0
972;1.56;1.72;1.0;2.365999999999999;2.506999999999999;-1.0
973;1.64;2.16;1.0;2.365999999999999;2.506999999999999;-1.0
974;2.58;2.35;1.0;2.365999999999999;2.506999999999999;-1.0
975;1.24;0.562;1.0;2.365999999999999;2.506999999999999;-1.0
976;3.36;1.31;1.0;2.365999999999999;2.506999999999999;-1.0
977;1.35;1.48;1.0;2.365999999999999;2.506999999999999;-1.0
978;0.157;1.52;1.0;2.365999999999999;2.506999999999999;-1.0
979;1.52;2.62;1.0;2.365999999999999;2.506999999999999;-1.0
980;2.7;2.0;1.0;2.365999999999999;2.506999999999999;-1.0
981;2.93;2.34;1.0;2.365999999999999;2.506999999999999;-1.0
982;1.98;2.16;1.0;2.365999999999999;2.506999999999999;-1.0
983;1.81;1.61;1.0;2.365999999999999;2.506999999999999;-1.0
984;1.73;0.872;1.0;2.365999999999999;2.506999999999999;-1.0
985;2.28;1.01;1.0;2.365999999999999;2.506999999999999;-1.0
986;2.84;1.75;1.0;2.365999999999999;2.506999999999999;-1.0
987;2.05;2.49;1.0;2.365999999999999;2.506999999999999;-1.0
988;2.64;0.429;1.0;2.365999999999999;2.506999999999999;-1.0
989;1.79;2.88;1.0;2.365999999999999;2.506999999999999;-1.0
990;0.302;2.39;1.0;2.365999999999999;2.506999999999999;-1.0
991;-0.256;0.977;1.0;2.365999999999999;2.506999999999999;-1.0
992;2.04;0.343;1.0;2.365999999999999;2.506999999999999;-1.0
993;1.01;0.528;1.0;2.365999999999999;2.506999999999999;-1.0
994;3.65;2.16;1.0;2.365999999999999;2.506999999999999;-1.0
995;2.57;1.78;1.0;2.365999999999999;2.506999999999999;-1.0
996;1.65;0.384;1.0;2.365999999999999;2.506999999999999;-1.0
997;1.71;1.24;1.0;2.365999999999999;2.506999999999999;-1.0
998;2.86;3.14;1.0;2.365999999999999;2.506999999999999;-1.0
999;3.47;2.85;1.0;2.365999999999999;2.506999999999999;-1.0
1000;1.76;0.4;-1.0;0.6059999999999992;2.106999999999999;-2.0
1001;0.979;2.24;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1002;1.87;-0.977;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1003;0.95;-0.151;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1004;-0.103;0.411;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1005;0.144;1.45;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1006;0.761;0.122;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1007;0.444;0.334;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1008;1.49;-0.205;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1009;0.313;-0.854;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1010;-2.55;0.654;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1011;0.864;-0.742;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1012;2.27;-1.45;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1013;0.0458;-0.187;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1014;1.53;1.47;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1015;0.155;0.378;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1016;-0.8878;-1.9808;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1017;-0.348;0.156;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1018;1.23;1.2;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1019;-0.3873;-0.3023;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1020;-1.0486;-1.42;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1021;-1.71;1.95;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1022;-0.5097;-0.4381;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1023;-1.25;0.777;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1024;-1.6139;-0.2127;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1025;-0.895;0.387;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1026;-0.5108;-1.1806;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1027;-0.0282;0.428;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1028;0.0665;0.302;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1029;-0.6343;-0.3627;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1030;-0.6725;-0.3596;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1031;-0.8131;-1.7263;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1032;0.177;-0.402;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1033;-1.63;0.463;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1034;-0.907;0.0519;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1035;0.729;0.129;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1036;1.14;-1.23;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1037;0.402;-0.685;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1038;-0.8708;-0.5788;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1039;-0.312;0.0562;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1040;-1.17;0.901;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1041;0.466;-1.54;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1042;1.49;1.9;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1043;1.18;-0.18;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1044;-1.07;1.05;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1045;-0.403;1.22;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1046;0.208;0.977;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1047;0.356;0.707;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1048;0.0105;1.79;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1049;0.127;0.402;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1050;1.88;-1.35;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1051;-1.27;0.969;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1052;-1.17;1.94;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1053;-0.4136;-0.7475;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1054;1.92;1.48;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1055;1.87;0.906;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1056;-0.861;1.91;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1057;-0.268;0.802;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1058;0.947;-0.155;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1059;0.614;0.922;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1060;0.376;-1.1;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1061;0.298;1.33;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1062;-0.6946;-0.1496;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1063;-0.435;1.85;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1064;0.672;0.407;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1065;-0.77;0.539;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1066;-0.674;0.0318;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1067;-0.636;0.676;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1068;0.577;-0.208;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1069;0.396;-1.09;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1070;-1.49;0.439;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1071;0.167;0.635;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1072;2.38;0.944;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1073;-0.913;1.12;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1074;-1.3159;-0.4616;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1075;-0.0682;1.71;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1076;-0.7448;-0.8264;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1077;-0.0985;-0.6635;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1078;1.13;-1.08;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1079;-1.1475;-0.4378;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1080;-0.498;1.93;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1081;0.949;0.0876;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1082;-1.23;0.844;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1083;-1.0002;-1.5448;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1084;1.19;0.317;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1085;0.921;0.319;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1086;0.857;-0.651;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1087;-1.03;0.682;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1088;-0.8034;-0.6895;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1089;-0.456;0.0175;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1090;-0.354;-1.375;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1091;-0.6436;-2.2234;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1092;0.625;-1.6;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1093;-1.1;0.0522;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1094;-0.74;1.54;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1095;-1.29;0.267;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1096;-0.0393;-1.1681;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1097;0.523;-0.172;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1098;0.772;0.824;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1099;2.16;1.34;-1.0;-0.3730000000000008;-0.13300000000000134;-3.0
1100;1.63;1.76;1.0;1.2569999999999992;1.6269999999999987;-2.0
1101;3.1;2.66;1.0;1.2569999999999992;1.6269999999999987;-2.0
1102;2.64;0.383;1.0;1.2569999999999992;1.6269999999999987;-2.0
1103;1.98;1.26;1.0;1.2569999999999992;1.6269999999999987;-2.0
1104;2.28;1.9;1.0;1.2569999999999992;1.6269999999999987;-2.0
1105;2.91;2.32;1.0;1.2569999999999992;1.6269999999999987;-2.0
1106;2.79;1.53;1.0;1.2569999999999992;1.6269999999999987;-2.0
1107;1.06;1.59;1.0;1.2569999999999992;1.6269999999999987;-2.0
1108;1.98;2.38;1.0;1.2569999999999992;1.6269999999999987;-2.0
1109;4.26;1.96;1.0;1.2569999999999992;1.6269999999999987;-2.0
1110;1.04;1.65;1.0;1.2569999999999992;1.6269999999999987;-2.0
1111;1.54;2.48;1.0;1.2569999999999992;1.6269999999999987;-2.0
1112;0.459;2.06;1.0;1.2569999999999992;1.6269999999999987;-2.0
1113;2.16;2.23;1.0;1.2569999999999992;1.6269999999999987;-2.0
1114;1.4;1.76;1.0;1.2569999999999992;1.6269999999999987;-2.0
1115;0.576;1.51;1.0;1.2569999999999992;1.6269999999999987;-2.0
1116;1.46;2.42;1.0;1.2569999999999992;1.6269999999999987;-2.0
1117;0.844;2.78;1.0;1.2569999999999992;1.6269999999999987;-2.0
1118;3.49;-0.07;1.0;1.2569999999999992;1.6269999999999987;-2.0
1119;2.43;2.68;1.0;1.2569999999999992;1.6269999999999987;-2.0
1120;1.36;1.6;1.0;1.2569999999999992;1.6269999999999987;-2.0
1121;1.87;1.7;1.0;1.2569999999999992;1.6269999999999987;-2.0
1122;1.69;0.324;1.0;1.2569999999999992;1.6269999999999987;-2.0
1123;3.15;3.08;1.0;1.2569999999999992;1.6269999999999987;-2.0
1124;1.19;0.534;1.0;1.2569999999999992;1.6269999999999987;-2.0
1125;2.52;1.42;1.0;1.2569999999999992;1.6269999999999987;-2.0
1126;2.14;1.68;1.0;1.2569999999999992;1.6269999999999987;-2.0
1127;2.69;2.69;1.0;1.2569999999999992;1.6269999999999987;-2.0
1128;1.27;0.617;1.0;1.2569999999999992;1.6269999999999987;-2.0
1129;0.417;2.61;1.0;1.2569999999999992;1.6269999999999987;-2.0
1130;0.811;1.49;1.0;1.2569999999999992;1.6269999999999987;-2.0
1131;1.4;1.95;1.0;1.2569999999999992;1.6269999999999987;-2.0
1132;0.0637;2.19;1.0;1.2569999999999992;1.6269999999999987;-2.0
1133;2.52;2.09;1.0;1.2569999999999992;1.6269999999999987;-2.0
1134;1.69;2.1;1.0;1.2569999999999992;1.6269999999999987;-2.0
1135;2.4;-0.773;1.0;3.656999999999999;0.8539999999999986;-1.0
1136;3.96;2.39;1.0;3.656999999999999;0.8539999999999986;-1.0
1137;1.35;1.61;1.0;3.656999999999999;0.8539999999999986;-1.0
1138;2.49;1.88;1.0;3.656999999999999;0.8539999999999986;-1.0
1139;-0.0307;4.06;1.0;3.656999999999999;0.8539999999999986;-1.0
